"ucsc","entrezgene_id"
"uc003yft.1",NA
"uc003yih.1",NA
"uc003ymq.3",NA
"uc003yns.3",NA
"uc003yxc.1",NA
"uc003yxu.2",NA
"uc003zkw.3",NA
"uc004axz.4",NA
"uc004bom.1",NA
"uc004bzl.3",NA
"uc004csg.3",NA
"uc004dbx.1",NA
"uc004dwo.3",NA
"uc009vxf.1",NA
"uc009yaa.1",NA
"uc009yas.2",NA
"uc009ymk.3",NA
"uc009yzg.3",NA
"uc009zid.2",NA
"uc010ajn.1",NA
"uc010akb.2",NA
"uc010ayo.1",NA
"uc010bwn.1",NA
"uc010bxd.3",NA
"uc010cep.2",NA
"uc010ckg.3",NA
"uc010dcb.1",NA
"uc010dfp.3",NA
"uc010dkg.3",NA
"uc010edh.3",NA
"uc010fdd.1",NA
"uc010fjf.3",NA
"uc010fqp.1",NA
"uc010fto.2",NA
"uc010hch.1",NA
"uc010hqb.2",NA
"uc010ibw.3",NA
"uc010kbe.3",NA
"uc010kbq.2",NA
"uc010kda.2",NA
"uc010kfp.1",NA
"uc010kjg.2",NA
"uc010kzc.3",NA
"uc010mbn.2",NA
"uc010mey.3",NA
"uc010ndc.1",NA
"uc010ngv.3",NA
"uc010odb.2",NA
"uc010pbn.1",NA
"uc010pqh.1",NA
"uc010pqq.2",NA
"uc010qhp.2",NA
"uc010qif.1",NA
"uc010qik.2",NA
"uc010qzz.2",NA
"uc010rik.2",NA
"uc010rjc.2",NA
"uc010rkb.2",NA
"uc010tig.1",NA
"uc010tlb.2",NA
"uc010ugw.2",NA
"uc010uux.2",NA
"uc010vtj.2",NA
"uc010vxz.2",NA
"uc010wve.1",NA
"uc010xfz.2",NA
"uc010xsi.2",NA
"uc010xxd.2",NA
"uc010zfp.2",NA
"uc010zlv.1",NA
"uc010zsm.3",NA
"uc011arw.2",NA
"uc011bjg.2",NA
"uc011bxa.1",NA
"uc011cky.1",NA
"uc011coq.2",NA
"uc011daf.2",NA
"uc011ddt.2",NA
"uc011djj.1",NA
"uc011dwn.2",NA
"uc011kga.2",NA
"uc011kii.2",NA
"uc011ksf.2",NA
"uc011lor.2",NA
"uc011mcz.1",NA
"uc011mip.2",NA
"uc011mji.2",NA
"uc011msu.2",NA
"uc011mye.1",NA
"uc021osd.1",NA
"uc021pbh.1",NA
"uc021pgm.2",NA
"uc021pyr.1",NA
"uc021qbl.1",NA
"uc021qnk.1",NA
"uc021qrt.1",NA
"uc021qsl.1",NA
"uc021qtt.1",NA
"uc021riy.1",NA
"uc021rom.1",NA
"uc021ror.1",NA
"uc021rrn.1",NA
"uc021tmf.1",NA
"uc021txg.1",NA
"uc021udz.1",NA
"uc021vhk.1",NA
"uc021vwq.1",NA
"uc021wbg.1",NA
"uc021wfs.1",NA
"uc021wjc.1",NA
"uc021wkm.1",NA
"uc021wlr.1",NA
"uc021xgi.1",NA
"uc021yas.1",NA
"uc022aie.1",NA
"uc022amx.2",NA
"uc022ani.1",NA
"uc022avf.1",NA
"uc022ays.1",NA
"uc022blu.1",NA
"uc022bvg.1",NA
"uc031pmt.1",NA
"uc031pux.1",NA
"uc031qen.1",NA
"uc031qmp.1",NA
"uc031qmr.1",NA
"uc031qol.1",NA
"uc031rba.1",NA
"uc031reh.1",NA
"uc031rrv.1",NA
"uc031sas.1",NA
"uc031sji.1",NA
"uc031teo.1",NA
"uc031tfb.1",NA
"uc031tgu.1",NA
"uc011dic.2",NA
"uc010rvr.2",NA
"uc010sox.2",NA
"uc002vaj.4",NA
"uc001crj.1",NA
"uc010eso.3",NA
"uc003vjl.3",NA
"uc001dru.3",NA
"uc001zrz.1",NA
"uc021sko.2",NA
"uc011acg.2",NA
"uc001bgu.3",NA
"uc002hiv.1",NA
"uc002yks.3",NA
"uc010xhz.2",NA
"uc021wtw.1",NA
"uc002uyu.2",NA
"uc004che.2",NA
"uc010srn.1",NA
"uc021zfo.1",NA
"uc022ana.1",NA
"uc002sqh.3",NA
"uc002lio.2",NA
"uc001eda.1",NA
"uc002kfm.1",NA
"uc002dzz.1",NA
"uc010mff.3",NA
"uc002uyi.4",NA
"uc010qqi.2",NA
"uc003pbh.2",NA
"uc001lgu.3",NA
"uc002ecf.4",NA
"uc011cyg.2",NA
"uc003tqq.3",NA
"uc010adt.1",NA
"uc011jvn.2",NA
"uc031rul.1",NA
"uc031pqb.1",NA
"uc003qoa.2",NA
"uc001acd.3",NA
"uc001alj.2",NA
"uc001auj.2",NA
"uc001bba.1",NA
"uc001bdb.3",NA
"uc001dbp.1",NA
"uc001dvq.3",NA
"uc001ezg.3",NA
"uc001fan.3",NA
"uc001gky.1",NA
"uc001glh.1",NA
"uc001icz.2",NA
"uc001kbp.1",NA
"uc001lql.3",NA
"uc001lxa.1",NA
"uc001lzi.4",NA
"uc001mia.1",NA
"uc001mwh.3",NA
"uc001npr.3",NA
"uc001ohl.3",NA
"uc001oww.1",NA
"uc001pno.3",NA
"uc001por.1",NA
"uc001qcv.3",NA
"uc001qid.2",NA
"uc001qjy.3",NA
"uc001rim.3",NA
"uc001rix.1",NA
"uc001rqt.3",NA
"uc001swe.3",NA
"uc001taf.1",NA
"uc001tcb.1",NA
"uc001tgn.3",NA
"uc001uho.3",NA
"uc001ukk.1",NA
"uc001urt.2",NA
"uc001web.1",NA
"uc001wjl.3",NA
"uc001wrw.3",NA
"uc001wzf.3",NA
"uc001xua.3",NA
"uc001xwp.1",NA
"uc001ziu.1",NA
"uc002aur.3",NA
"uc002awc.1",NA
"uc002bct.1",NA
"uc002bog.2",NA
"uc002buf.3",NA
"uc002cbs.3",NA
"uc002csv.4",NA
"uc002ecr.3",NA
"uc002eik.3",NA
"uc002fyg.1",NA
"uc002gdk.3",NA
"uc002heh.3",NA
"uc002hhr.3",NA
"uc002jth.3",NA
"uc002jws.4",NA
"uc002ktf.1",NA
"uc002lvv.1",NA
"uc002mrr.3",NA
"uc002mzx.1",NA
"uc002nai.1",NA
"uc002ned.3",NA
"uc002pcm.3",NA
"uc002plt.3",NA
"uc002pnm.2",NA
"uc002puv.1",NA
"uc002qgt.1",NA
"uc002qwn.2",NA
"uc002rbo.1",NA
"uc002rdc.3",NA
"uc002sin.1",NA
"uc002skz.2",NA
"uc002tla.2",NA
"uc002wht.1",NA
"uc002wmp.4",NA
"uc002wmu.1",NA
"uc002xni.2",NA
"uc003bim.4",NA
"uc003bxg.1",NA
"uc003cep.2",NA
"uc003dca.4",NA
"uc003eip.1",NA
"uc003gki.3",NA
"uc003gzr.3",NA
"uc003ido.3",NA
"uc003itf.3",NA
"uc003ivn.4",NA
"uc003jrm.3",NA
"uc003ldq.1",NA
"uc003lie.1",NA
"uc003lsz.1",NA
"uc003nsk.1",NA
"uc003opf.1",NA
"uc003pag.3",NA
"uc003qwi.3",NA
"uc003tcs.3",NA
"uc003vjy.3",NA
"uc003vnn.1",NA
"uc003wpy.1",NA
"uc003xja.2",NA
"uc003xux.2",NA
"uc003yeb.4",NA
"uc004arj.2",NA
"uc004awa.1",NA
"uc004ctx.3",NA
"uc004edm.2",NA
"uc004eha.3",NA
"uc009vpg.3",NA
"uc009vvf.2",NA
"uc009vyu.3",NA
"uc009wpr.3",NA
"uc009xek.2",NA
"uc009ybf.2",NA
"uc010bed.2",NA
"uc010cbd.2",NA
"uc010cdh.2",NA
"uc010dbn.1",NA
"uc010eaf.3",NA
"uc010ewi.3",NA
"uc010fpc.3",NA
"uc010fqc.3",NA
"uc010fsu.3",NA
"uc010gbl.2",NA
"uc010gfp.1",NA
"uc010gzj.1",NA
"uc010hnm.3",NA
"uc010huj.3",NA
"uc010hyo.2",NA
"uc010ify.2",NA
"uc010igp.1",NA
"uc010igw.2",NA
"uc010okg.2",NA
"uc010pbm.1",NA
"uc010pjt.2",NA
"uc010rbg.2",NA
"uc010rus.1",NA
"uc010shr.1",NA
"uc010tkp.2",NA
"uc010uwv.2",NA
"uc010uyb.1",NA
"uc010vff.3",NA
"uc010wcm.1",NA
"uc010wqj.2",NA
"uc010xby.1",NA
"uc010yom.2",NA
"uc010yvh.2",NA
"uc010yxk.1",NA
"uc010zev.1",NA
"uc010zli.1",NA
"uc010zme.2",NA
"uc011agd.2",NA
"uc011aya.1",NA
"uc011bxh.2",NA
"uc011ceh.2",NA
"uc011egq.2",NA
"uc011ldy.1",NA
"uc021okz.1",NA
"uc021oyv.1",NA
"uc021pna.1",NA
"uc021ppc.1",NA
"uc021pts.1",NA
"uc021pxi.1",NA
"uc021qtb.1",NA
"uc021qvr.1",NA
"uc021rbu.1",NA
"uc021rxf.1",NA
"uc021ssa.1",NA
"uc021tql.1",NA
"uc021tww.1",NA
"uc021whe.1",NA
"uc021wkb.1",NA
"uc021wni.1",NA
"uc021xaa.1",NA
"uc021xal.1",NA
"uc021xte.1",NA
"uc022asl.1",NA
"uc022azr.1",NA
"uc031psq.1",NA
"uc031pwv.1",NA
"uc031qax.1",NA
"uc031qmy.1",NA
"uc031qyk.1",NA
"uc031rir.1",NA
"uc031rob.1",NA
"uc031ryl.1",NA
"uc031shx.1",NA
"uc002mgw.3",NA
"uc010dbs.3",NA
"uc010uzk.2",NA
"uc004brs.4",NA
"uc003cuy.1",NA
"uc004adu.3",NA
"uc004ady.3",NA
"uc009xft.1",NA
"uc001act.2",NA
"uc031rzh.1",NA
"uc001jji.3",NA
"uc001tyk.2",NA
"uc003ihf.4",NA
"uc001lgf.2",NA
"uc002ffi.2",NA
"uc010wga.1",NA
"uc001jvx.1",NA
"uc003ukg.2",NA
"uc009zno.1",NA
"uc003kuv.2",NA
"uc010fvj.1",NA
"uc010qhk.2",NA
"uc001frk.4",NA
"uc004ehd.2",NA
"uc001oxy.3",NA
"uc002uzu.3",NA
"uc010uvd.2",NA
"uc001tlv.3",NA
"uc031pjj.1",NA
"uc003ppa.2",NA
"uc011lfu.2",NA
"uc001jlz.4",NA
"uc031pmr.1",NA
"uc002rgc.4",NA
"uc002rcm.3",NA
"uc001ebr.3",NA
"uc010efq.4",NA
"uc001xhr.3",NA
"uc010cdn.3",NA
"uc010nuk.2",NA
"uc021rpn.1",NA
"uc002nsm.4",NA
"uc002ssd.3",NA
"uc002qyq.2",NA
"uc003jpq.2",NA
"uc010sbj.2",NA
"uc003mnb.1",NA
"uc010off.1",NA
"uc003vco.1",NA
"uc021ttu.1",NA
"uc011csp.1",NA
"uc003cfv.3",NA
"uc001rif.2",NA
"uc003pro.1",NA
"uc021rfy.1",NA
"uc010jid.3",NA
"uc001fhy.3",NA
"uc003oda.3",NA
"uc003uji.2",NA
"uc010yms.2",NA
"uc010fkj.1",NA
"uc010hcl.3",NA
"uc011mmb.1",NA
"uc021pvr.1",NA
"uc010uik.3",NA
"uc002gkt.3",NA
"uc011lgy.3",NA
"uc010mpx.4",NA
"uc021pei.1",NA
"uc003vkn.3",NA
"uc011cxq.2",NA
"uc001vfn.3",NA
"uc001amf.1",NA
"uc001ygo.3",NA
"uc002pwa.2",NA
"uc002zlj.1",NA
"uc001pyc.1",NA
"uc003pok.3",NA
"uc021prw.1",NA
"uc001uvz.2",NA
"uc003fqc.3",NA
"uc004day.4",NA
"uc003xwk.3",NA
"uc010qtv.2",NA
"uc004elu.3",NA
"uc009ymp.3",NA
"uc010qnu.2",NA
"uc001wpx.1",NA
"uc010fit.1",NA
"uc010qwq.1",NA
"uc003zaa.1",NA
"uc002kdv.1",NA
"uc010zss.1",NA
"uc002tyi.2",NA
"uc010zym.2",NA
"uc011ebf.1",NA
"uc001pnp.3",NA
"uc011akx.2",NA
"uc010ecb.2",NA
"uc010zva.2",NA
"uc003kae.3",NA
"uc004bpk.3",NA
"uc001php.3",NA
"uc003bov.2",NA
"uc001mjp.4",NA
"uc003yzo.1",NA
"uc031que.1",NA
"uc009xkc.1",NA
"uc004cpk.2",NA
"uc004fox.2",NA
"uc001xvu.2",NA
"uc010ini.3",NA
"uc001cyt.1",NA
"uc010yjz.1",NA
"uc001iya.3",NA
"uc003jdl.3",NA
"uc009xwv.3",NA
"uc002gqm.2",NA
"uc001bht.3",NA
"uc002ono.3",NA
"uc003knx.1",NA
"uc002vps.4",NA
"uc010xrx.1",NA
"uc003tiw.3",NA
"uc004dhv.4",NA
"uc001pla.2",NA
"uc010tww.2",NA
"uc001rec.1",NA
"uc001nxl.1",NA
"uc010vef.2",NA
"uc010iik.2",NA
"uc003zie.1",NA
"uc011amf.2",NA
"uc010vfl.1",NA
"uc002xuv.2",NA
"uc002xvd.4",NA
"uc001vun.1",NA
"uc009xlo.2",NA
"uc010faj.2",NA
"uc010uxi.2",NA
"uc003jeo.3",NA
"uc011aqi.2",NA
"uc003suk.3",NA
"uc010fde.3",NA
"uc002kys.2",NA
"uc021ukb.1",NA
"uc003ilt.4",NA
"uc002ues.3",NA
"uc002gnh.1",NA
"uc021tmc.1",NA
"uc001oma.4",NA
"uc001iyd.3",NA
"uc003gaq.1",NA
"uc001atq.3",NA
"uc001bak.1",NA
"uc001dmf.3",NA
"uc001dxj.3",NA
"uc001ebf.3",NA
"uc001eud.3",NA
"uc001ghj.1",NA
"uc001hjv.2",NA
"uc001lza.2",NA
"uc001noz.3",NA
"uc001nte.4",NA
"uc001ogs.1",NA
"uc001pwn.4",NA
"uc001rpt.2",NA
"uc001upm.3",NA
"uc001wze.3",NA
"uc002csu.4",NA
"uc002hvz.3",NA
"uc002jyo.2",NA
"uc002mpc.3",NA
"uc002vhu.1",NA
"uc002xmb.3",NA
"uc002xzg.2",NA
"uc002zie.3",NA
"uc003bpg.3",NA
"uc003chd.3",NA
"uc003cmm.4",NA
"uc003cpy.2",NA
"uc003ehk.3",NA
"uc003gwd.4",NA
"uc003hat.1",NA
"uc003hig.2",NA
"uc003jej.3",NA
"uc003lhj.1",NA
"uc003opj.3",NA
"uc003oyc.2",NA
"uc003quw.1",NA
"uc003tmt.3",NA
"uc003uho.1",NA
"uc003vtu.3",NA
"uc003wca.2",NA
"uc003ylq.3",NA
"uc003zvp.4",NA
"uc004aqx.1",NA
"uc004brk.2",NA
"uc004euk.2",NA
"uc009xpw.1",NA
"uc010aif.2",NA
"uc010bsw.2",NA
"uc010eee.1",NA
"uc010hjk.1",NA
"uc010jxz.3",NA
"uc010mtp.3",NA
"uc010oct.2",NA
"uc010osv.1",NA
"uc010qez.1",NA
"uc010rwb.2",NA
"uc010tsq.1",NA
"uc010ywj.1",NA
"uc010zpx.1",NA
"uc011dff.2",NA
"uc011dil.2",NA
"uc011jzm.2",NA
"uc011kmz.1",NA
"uc021qjz.1",NA
"uc021qsd.1",NA
"uc021rey.1",NA
"uc021saz.1",NA
"uc021sqf.1",NA
"uc021tnn.1",NA
"uc021uwg.1",NA
"uc021wam.1",NA
"uc021xib.2",NA
"uc021yhg.1",NA
"uc022azb.1",NA
"uc022bvt.1",NA
"uc022chy.1",NA
"uc031sdw.1",NA
"uc003qmf.1",NA
"uc003gsz.2",NA
"uc001gzc.1",NA
"uc010xqi.1",NA
"uc001iqu.2",NA
"uc010cdl.2",NA
"uc010ojd.1",NA
"uc003iwg.3",NA
"uc002cwn.3",NA
"uc011lgw.1",NA
"uc021qgn.1",NA
"uc031sym.1",NA
"uc001dmr.2",NA
"uc010nbp.3",NA
"uc010xws.1",NA
"uc003neb.3",NA
"uc031ruh.1",NA
"uc003lwo.1",NA
"uc010ljd.1",NA
"uc011mam.3",NA
"uc010uma.2",NA
"uc010gji.2",NA
"uc010fyk.3",NA
"uc010stc.1",NA
"uc001tgi.3",NA
"uc010rcx.1",NA
"uc010sbc.2",NA
"uc002pqi.3",NA
"uc010kea.2",NA
"uc009wdj.3",NA
"uc002bdi.3",NA
"uc001xmu.3",NA
"uc003cgz.1",NA
"uc001lhw.3",NA
"uc003whv.4",NA
"uc010tgd.2",NA
"uc001gwq.4",NA
"uc002ppt.2",NA
"uc001mrx.3",NA
"uc003ilh.3",NA
"uc003fii.3",NA
"uc004ezh.3",NA
"uc011llp.1",NA
"uc001tkj.4",NA
"uc002ibw.1",NA
"uc002ots.1",NA
"uc002giq.3",NA
"uc021qyt.1",NA
"uc003fkv.4",NA
"uc010lou.1",NA
"uc009yvj.3",NA
"uc009yvk.3",NA
"uc021phl.1",NA
"uc001qpo.3",NA
"uc010ajp.1",NA
"uc004bhl.4",NA
"uc010pwo.2",NA
"uc002iip.1",NA
"uc010fvi.1",NA
"uc002qas.4",NA
"uc002uib.3",NA
"uc004fwa.3",NA
"uc004fxe.3",NA
"uc021psb.1",NA
"uc021pse.1",NA
"uc021sji.1",NA
"uc021ysa.1",NA
"uc003jpe.2",NA
"uc009wqd.3",NA
"uc010jve.2",NA
"uc003obm.1",NA
"uc002veq.4",NA
"uc001gtj.4",NA
"uc002bxe.3",NA
"uc010jji.2",NA
"uc011mak.2",NA
"uc003qaq.1",NA
"uc001pdj.4",NA
"uc002jwq.4",NA
"uc010nlk.2",NA
"uc001ldm.4",NA
"uc001quw.2",NA
"uc009zry.4",NA
"uc031rdr.1",NA
"uc001dbt.2",NA
"uc001zvn.2",NA
"uc002nxv.3",NA
"uc010jop.3",NA
"uc001eya.4",NA
"uc010ctl.1",NA
"uc003meo.1",NA
"uc010cyp.2",NA
"uc003qov.3",NA
"uc011bph.2",NA
"uc004bxx.3",NA
"uc010lol.1",NA
"uc010rcs.3",NA
"uc031tfu.1",NA
"uc003yzs.4",NA
"uc010dyt.3",NA
"uc003fma.1",NA
"uc002prn.3",NA
"uc011cag.2",NA
"uc001dge.2",NA
"uc003nen.3",NA
"uc002tsu.4",NA
"uc004dkn.3",NA
"uc002xkq.1",NA
"uc003ksw.1",NA
"uc009wek.3",NA
"uc001ltm.4",NA
"uc001bxo.1",NA
"uc002wiq.1",NA
"uc003pyn.3",NA
"uc001uyp.3",NA
"uc003sjx.4",NA
"uc011kmt.2",NA
"uc003ktc.1",NA
"uc003byy.3",NA
"uc003hgi.2",NA
"uc010tqc.1",NA
"uc010sso.1",NA
"uc010lfw.1",NA
"uc011czv.1",NA
"uc002xfb.3",NA
"uc003xdo.3",NA
"uc009wtx.3",NA
"uc002vwj.2",NA
"uc010icu.1",NA
"uc021zze.1",NA
"uc001gie.4",NA
"uc001qru.1",NA
"uc003cjx.4",NA
"uc002zjy.3",NA
"uc010xaa.1",NA
"uc010kkb.3",NA
"uc031pvf.1",NA
"uc010pxv.1",NA
"uc011lwd.1",NA
"uc010dxu.3",NA
"uc002gqk.1",NA
"uc001fqx.4",NA
"uc003yhu.1",NA
"uc011dbt.2",NA
"uc001orp.3",NA
"uc010prw.1",NA
"uc003wbn.4",NA
"uc001ahc.1",NA
"uc002orw.1",NA
"uc031sre.1",NA
"uc001zye.3",NA
"uc003wpr.3",NA
"uc010zkf.1",NA
"uc001zwg.4",NA
"uc001qss.3",NA
"uc001czy.3",NA
"uc002faf.3",NA
"uc003oyw.3",NA
"uc003iao.4",NA
"uc010mmp.3",NA
"uc002etz.3",NA
"uc001ueq.4",NA
"uc001ozc.3",NA
"uc003tug.3",NA
"uc010ijh.1",NA
"uc001jqr.4",NA
"uc010omy.1",NA
"uc001bvx.1",NA
"uc011dup.2",NA
"uc011bho.2",NA
"uc002fbk.2",NA
"uc001rys.2",NA
"uc021uzc.1",NA
"uc010dxh.3",NA
"uc001fwy.1",NA
"uc010dym.1",NA
"uc004eoj.2",NA
"uc010htq.2",NA
"uc010rjy.2",NA
"uc009ybv.1",NA
"uc010hic.3",NA
"uc003ini.1",NA
"uc001xkn.3",NA
"uc010srh.2",NA
"uc001ogx.1",NA
"uc003nyf.3",NA
"uc001uxn.3",NA
"uc002sty.2",NA
"uc003zco.3",NA
"uc010alk.2",NA
"uc001onj.3",NA
"uc002dhp.3",NA
"uc002kbb.3",NA
"uc001dsk.1",NA
"uc001ttf.2",NA
"uc001hkv.3",NA
"uc011kql.2",NA
"uc010kuw.3",NA
"uc003ojg.3",NA
"uc003wef.3",NA
"uc002iwp.2",NA
"uc002msb.3",NA
"uc003igo.2",NA
"uc011lei.2",NA
"uc003zof.3",NA
"uc002kux.3",NA
"uc010cew.1",NA
"uc021pkf.1",NA
"uc010olm.2",NA
"uc002fdd.2",NA
"uc003wbs.3",NA
"uc002dlz.1",NA
"uc011maj.2",NA
"uc002qsj.1",NA
"uc003ubd.1",NA
"uc002awx.3",NA
"uc004eqv.3",NA
"uc003iwe.1",NA
"uc003bvy.1",NA
"uc021zax.1",NA
"uc003lrd.3",NA
"uc003dye.4",NA
"uc010slo.2",NA
"uc003zmg.3",NA
"uc002eod.1",NA
"uc011jxk.2",NA
"uc002dzy.3",NA
"uc002omj.3",NA
"uc010mfe.3",NA
"uc004brt.4",NA
"uc011dpp.2",NA
"uc001xtm.3",NA
"uc002dct.4",NA
"uc010pav.3",NA
"uc010bzb.2",NA
"uc010gil.1",NA
"uc004cgx.5",NA
"uc003wie.3",NA
"uc009xls.3",NA
"uc002amb.3",NA
"uc031qew.1",NA
"uc031sde.1",NA
"uc010sjm.2",NA
"uc002iby.2",NA
"uc010jyn.2",NA
"uc003jke.4",NA
"uc011dpe.2",NA
"uc002cyb.3",NA
"uc001xul.3",NA
"uc002pbn.3",NA
"uc001rxl.3",NA
"uc021vnk.1",NA
"uc003oyy.3",NA
"uc002qpq.2",NA
"uc003bwf.2",NA
"uc001irw.3",NA
"uc001iry.3",NA
"uc002mxl.1",NA
"uc003ggy.1",NA
"uc003zlf.3",NA
"uc009wfi.2",NA
"uc001usj.3",NA
"uc010sgq.1",NA
"uc003ili.3",NA
"uc010mxc.1",NA
"uc002wfp.1",NA
"uc021uxr.1",NA
"uc021uxs.1",NA
"uc003dmq.1",NA
"uc002yxu.3",NA
"uc001vwz.4",NA
"uc003tba.3",NA
"uc002lcc.2",NA
"uc010otd.2",NA
"uc021plp.1",NA
"uc022brx.1",NA
"uc022civ.1",NA
"uc010tax.2",NA
"uc002hyw.3",NA
"uc002nur.4",NA
"uc021srv.1",NA
"uc001wmo.1",NA
"uc002ebv.1",NA
"uc031rvx.1",NA
"uc009zqv.1",NA
"uc002zgw.2",NA
"uc003iub.1",NA
"uc002qkj.4",NA
"uc002hnf.3",NA
"uc002bok.4",NA
"uc010eai.1",NA
"uc009yrv.1",NA
"uc002wpg.2",NA
"uc003jwm.3",NA
"uc003pkx.3",NA
"uc004fjk.2",NA
"uc011ecf.2",NA
"uc010xnk.1",NA
"uc010dta.1",NA
"uc003gab.3",NA
"uc003voi.3",NA
"uc001zqf.3",NA
"uc010nht.1",NA
"uc002kvc.3",NA
"uc010jik.3",NA
"uc010rme.1",NA
"uc003tmw.4",NA
"uc010zyq.1",NA
"uc003lkm.3",NA
"uc010oln.1",NA
"uc002opd.2",NA
"uc003ijv.5",NA
"uc001tte.2",NA
"uc001vmt.3",NA
"uc001ocd.1",NA
"uc001yoe.3",NA
"uc010nqo.3",NA
"uc001ywz.2",NA
"uc001izm.3",NA
"uc004bqr.1",NA
"uc001tuc.3",NA
"uc011cfi.2",NA
"uc031qqv.1",NA
"uc002hym.1",NA
"uc002kwt.3",NA
"uc010nuj.2",NA
"uc010bsr.2",NA
"uc010zsw.2",NA
"uc003hlm.3",NA
"uc001pjt.3",NA
"uc002csz.1",NA
"uc001fyp.1",NA
"uc021omx.1",NA
"uc002ppe.3",NA
"uc011ctz.1",NA
"uc001fgk.4",NA
"uc001ara.3",NA
"uc001oqs.1",NA
"uc010prt.1",NA
"uc002qli.4",NA
"uc004ana.4",NA
"uc002ike.3",NA
"uc011mqi.2",NA
"uc010rry.2",NA
"uc002nld.3",NA
"uc003ufd.4",NA
"uc002gat.3",NA
"uc003cll.1",NA
"uc003qpx.3",NA
"uc011dch.2",NA
"uc002sgy.3",NA
"uc010kcp.3",NA
"uc001mga.3",NA
"uc002kbx.1",NA
"uc002ksf.3",NA
"uc004fnf.3",NA
"uc001iub.1",NA
"uc003bht.3",NA
"uc010msl.1",NA
"uc021ruj.2",NA
"uc002swl.5",NA
"uc001dop.3",NA
"uc009zxh.3",NA
"uc001vxg.3",NA
"uc001ofl.3",NA
"uc003hwx.4",NA
"uc010azt.3",NA
"uc002fwc.3",NA
"uc004dut.4",NA
"uc003tye.2",NA
"uc010ehl.1",NA
"uc002pbl.4",NA
"uc001phz.3",NA
"uc003zbl.4",NA
"uc002xbc.2",NA
"uc002rld.3",NA
"uc011kln.2",NA
"uc010buc.3",NA
"uc010lxg.1",NA
"uc002txr.3",NA
"uc003kxs.1",NA
"uc001mig.3",NA
"uc001rth.4",NA
"uc003ulv.1",NA
"uc031sps.1",NA
"uc002hxk.3",NA
"uc010mvi.3",NA
"uc011cou.2",NA
"uc021xhc.1",NA
"uc021yjt.1",NA
"uc021yjv.1",NA
"uc021yke.1",NA
"uc021yrg.1",NA
"uc021qnp.1",NA
"uc010qxm.2",NA
"uc011kup.1",NA
"uc002fmd.3",NA
"uc002cqt.4",NA
"uc009vnc.3",NA
"uc010zdj.2",NA
"uc003paw.3",NA
"uc002nga.2",NA
"uc002hjt.3",NA
"uc003prv.3",NA
"uc003ovw.2",NA
"uc010pyp.1",NA
"uc001mdi.3",NA
"uc001ehz.3",NA
"uc003khs.3",NA
"uc009wtq.3",NA
"uc010tpl.2",NA
"uc011bkg.2",NA
"uc003tyq.1",NA
"uc011kib.1",NA
"uc011btc.1",NA
"uc021vdz.1",NA
"uc003xpo.3",NA
"uc001wla.3",NA
"uc004bre.2",NA
"uc010thv.2",NA
"uc001gnv.3",NA
"uc002scm.3",NA
"uc003ywc.1",NA
"uc001khi.4",NA
"uc001qtt.1",NA
"uc011lvt.2",NA
"uc002edi.1",NA
"uc002lrw.4",NA
"uc003ypr.3",NA
"uc002avu.1",NA
"uc002grc.2",NA
"uc010qgr.3",NA
"uc010wlv.1",NA
"uc003vie.3",NA
"uc001kzu.3",NA
"uc031rnw.1",NA
"uc003zsi.3",NA
"uc004erc.2",NA
"uc010hyx.1",NA
"uc021pee.1",NA
"uc031tdr.1",NA
"uc003cwb.3",NA
"uc001qvp.2",NA
"uc010ewz.3",NA
"uc002rkn.1",NA
"uc010xpf.2",NA
"uc003woh.3",NA
"uc001nkk.3",NA
"uc031rzl.1",NA
"uc010xxb.2",NA
"uc010goi.1",NA
"uc003efg.3",NA
"uc010pqn.3",NA
"uc002fdy.3",NA
"uc004dvn.3",NA
"uc002tyz.4",NA
"uc011kws.1",NA
"uc001ngh.1",NA
"uc003las.1",NA
"uc002nkh.3",NA
"uc003fhu.4",NA
"uc021phg.1",NA
"uc002iad.4",NA
"uc001fhl.4",NA
"uc003vwh.2",NA
"uc002ocz.2",NA
"uc010lah.3",NA
"uc003clh.3",NA
"uc001ord.3",NA
"uc003dgb.4",NA
"uc002uru.3",NA
"uc003crz.4",NA
"uc011edw.1",NA
"uc009vsd.3",NA
"uc011jws.2",NA
"uc003wgd.2",NA
"uc003mfd.2",NA
"uc031rju.1",NA
"uc001kek.3",NA
"uc002kdh.3",NA
"uc010mpo.1",NA
"uc001lkd.3",NA
"uc011bqc.1",NA
"uc031sgu.1",NA
"uc011dlg.2",NA
"uc010csg.4",NA
"uc003fhj.2",NA
"uc010qyd.2",NA
"uc004aee.1",NA
"uc010kdl.3",NA
"uc021wgo.1",NA
"uc010tvm.2",NA
"uc011bst.2",NA
"uc001vgi.3",NA
"uc001rhr.3",NA
"uc021wux.1",NA
"uc001oxb.3",NA
"uc009vxt.2",NA
"uc021yad.2",NA
"uc010vsr.2",NA
"uc001dar.1",NA
"uc003eut.3",NA
"uc003mzk.4",NA
"uc010xzm.2",NA
"uc011dfn.3",NA
"uc010fvx.3",NA
"uc021xmr.1",NA
"uc002tue.1",NA
"uc002dcj.3",NA
"uc003wmr.3",NA
"uc001alc.3",NA
"uc011msi.2",NA
"uc004dwq.3",NA
"uc010stp.2",NA
"uc001dyl.3",NA
"uc009xom.4",NA
"uc009vlr.3",NA
"uc003fxc.1",NA
